Real	Counterfactual
74	77
117	97
121	95
1	1
7	7
26	33
42	43
62	55
75	64
51	73
70	65
133	118
268	275
4	4
5	5
3	3
21	21
14	12
40	40
19	19
85	78
116	111
151	156
5	5
31	31
17	17
15	29
41	45
52	52
81	81
105	77
90	85
102	92
6	6
6	6
5	5
11	11
11	11
38	38
39	47
62	43
137	130
300	302
5	5
11	11
16	19
202	174
162	145
135	135
152	138
267	218
479	488
559	564
0	0
12	12
45	45
20	20
19	19
34	39
42	45
78	83
104	93
199	199
2	2
9	9
59	53
23	25
34	34
39	54
111	111
60	60
79	54
110	142
1	1
1	1
3	3
3	3
9	9
13	13
8	9
37	37
68	68
155	155
6	6
6	6
8	12
10	12
42	46
38	41
65	64
84	84
63	62
279	236
0	0
4	4
8	8
14	18
12	17
39	28
65	62
62	62
71	70
128	142
2	2
3	3
16	19
66	66
23	25
37	34
48	47
26	25
208	187
177	208
4	4
8	8
7	7
13	13
27	27
38	35
58	58
35	35
74	74
68	98
20	23
28	28
18	24
27	27
54	47
53	62
77	75
80	97
173	158
138	191
0	0
3	3
5	5
12	12
8	11
64	64
59	77
127	135
202	187
488	389
5	5
10	10
15	19
26	24
15	26
31	45
52	52
76	58
52	53
71	71
3	3
6	6
8	8
10	23
20	20
92	92
40	31
91	91
81	80
696	574
1	1
2	2
6	6
5	5
6	6
10	14
9	11
18	19
72	61
296	313
0	0
4	4
4	7
16	16
9	9
13	12
68	68
77	85
91	93
189	181
7	7
18	28
27	27
24	22
93	85
67	75
99	77
107	119
137	168
647	643
7	7
14	14
11	11
14	14
16	16
25	27
39	39
30	23
30	30
35	35
4	4
16	13
15	15
38	31
31	36
34	48
39	44
68	54
99	104
168	165
1	1
11	11
46	37
40	40
49	73
85	85
126	103
129	187
126	114
156	152
24	24
27	51
46	48
41	33
35	35
72	72
44	48
72	64
90	72
123	128
6	6
9	8
12	12
19	24
8	8
20	20
62	67
60	57
56	71
52	52
0	0
8	8
15	17
24	31
37	55
35	36
67	64
81	92
142	161
243	222
9	8
18	18
30	29
50	56
40	61
97	92
103	157
193	201
141	205
223	213
1	1
1	1
11	18
24	24
64	82
53	82
61	75
65	59
65	74
122	110
7	7
10	14
21	21
19	18
24	37
27	27
57	54
47	47
72	78
335	302
0	0
14	14
20	20
32	32
42	42
48	48
89	89
92	102
113	102
175	169
1	1
5	5
14	14
17	21
26	26
31	27
38	34
41	41
40	40
215	224
0	0
1	1
11	20
10	10
25	25
53	53
84	72
64	64
62	56
161	174
1	1
6	6
17	17
45	45
13	13
53	48
48	48
49	47
60	62
193	152
0	0
26	26
17	17
94	94
24	36
145	116
122	126
220	132
459	395
389	416
10	10
15	31
22	18
30	26
32	61
54	77
60	128
274	236
108	101
120	101
7	7
24	24
16	16
15	15
21	26
31	31
36	48
40	58
47	46
59	63
1	1
8	16
30	24
37	37
41	41
48	48
78	72
63	65
53	53
148	152
4	4
4	4
7	7
22	22
10	9
26	21
35	30
44	44
34	61
206	186
1	1
3	3
9	9
12	12
11	13
17	17
33	26
66	70
183	142
219	180
3	3
26	31
20	21
46	48
41	41
61	61
79	79
114	112
147	129
167	189
8	8
12	12
15	36
41	51
28	62
49	59
53	53
56	57
150	199
108	91
21	26
94	94
33	24
51	43
60	58
38	48
103	179
165	143
166	244
220	232
15	15
22	25
25	22
45	66
35	35
60	50
60	70
63	62
63	79
169	172
3	3
4	4
15	15
8	8
14	14
17	19
22	23
112	116
84	113
101	113
7	7
12	15
24	25
17	32
38	38
32	32
34	36
29	40
66	82
100	98
6	6
6	6
9	9
14	18
63	63
73	74
121	121
84	85
68	103
258	330
0	0
2	3
12	12
10	10
24	24
20	25
68	85
82	89
76	77
90	94
0	0
55	55
31	31
23	25
52	52
58	74
92	76
70	107
53	53
142	164
11	15
22	22
10	25
14	14
17	26
21	21
46	36
75	57
59	59
116	146
8	8
4	4
16	16
12	12
18	15
12	16
18	18
83	89
99	124
98	97
3	3
4	4
5	5
8	8
9	9
25	25
105	100
132	147
81	83
113	143
0	0
1	1
2	2
5	5
7	7
6	15
11	11
74	74
133	115
80	75
6	6
19	19
8	8
28	28
14	14
40	37
103	103
86	69
55	49
102	98
0	0
15	15
28	28
25	25
19	19
15	23
34	34
24	30
68	69
126	124
7	7
22	22
13	13
16	24
18	17
27	27
36	31
30	44
68	82
78	77
0	0
0	0
11	11
78	78
16	18
46	40
58	53
63	63
148	128
381	339
7	7
9	9
36	36
23	29
51	50
78	55
131	142
151	151
193	170
253	263
1	1
13	13
29	21
32	28
33	55
40	53
58	62
100	99
92	137
184	184
9	9
26	26
31	31
25	24
27	33
40	35
44	47
47	51
81	89
223	230
1	1
30	27
12	19
17	17
20	20
143	147
78	121
102	95
140	159
346	379
5	8
6	6
8	8
29	29
15	17
33	22
46	33
78	77
77	64
117	118
4	4
4	4
4	4
37	37
17	17
22	33
25	27
34	49
80	65
108	97
3	3
22	22
13	13
18	18
34	50
44	42
36	36
81	81
54	75
150	154
0	0
3	3
12	12
6	6
13	16
9	9
26	30
28	30
42	42
95	141
4	4
33	33
28	28
41	41
86	74
82	82
37	37
86	97
102	102
103	122
0	0
3	3
13	13
13	11
28	28
65	65
57	64
69	69
108	108
131	129
4	4
11	11
22	22
24	24
36	38
56	56
41	39
127	114
125	122
143	143
4	4
4	4
9	9
9	13
24	24
31	27
78	77
153	153
167	164
285	262
5	5
14	14
20	15
34	34
44	34
56	56
50	50
119	99
145	190
156	122
22	24
40	40
26	26
24	40
74	74
50	50
117	89
77	60
52	72
530	422
1	1
7	7
10	10
30	30
52	52
31	50
60	89
51	58
105	83
279	286
1	1
9	8
14	15
17	16
19	19
33	38
82	65
115	99
94	95
302	302
1	1
1	1
5	5
6	10
13	13
37	37
61	64
31	28
64	76
158	135
1	1
5	7
18	18
91	91
25	30
33	33
52	58
86	76
295	295
105	129
10	10
17	17
8	8
14	14
23	21
35	26
84	56
105	116
196	173
390	390
1	1
7	7
9	9
5	5
9	9
12	13
48	48
21	21
527	483
346	415
6	6
14	14
9	9
28	31
48	39
38	42
105	105
59	71
130	139
159	159
13	13
24	24
33	66
12	20
49	49
25	52
99	93
164	145
162	162
236	218
0	0
6	6
4	4
14	15
22	24
13	13
29	29
84	84
62	62
98	88
4	4
7	7
11	12
25	22
29	33
37	32
44	44
77	68
53	69
165	162
1	1
10	10
29	29
67	67
34	30
42	42
74	53
181	146
65	49
369	441
1	1
24	24
28	28
26	26
47	47
35	35
98	99
221	248
229	208
489	434
6	6
25	25
19	19
21	21
40	40
66	68
65	61
75	102
130	96
168	237
4	4
5	5
7	7
6	6
10	10
9	11
19	21
24	24
49	40
216	201
7	7
35	37
28	36
35	45
58	58
71	54
182	184
204	186
282	257
314	349
3	3
19	17
15	22
15	15
33	36
31	31
64	66
41	72
94	74
134	116
1	1
10	10
13	17
25	25
37	37
41	39
47	43
83	82
346	428
503	439
0	0
4	7
13	11
56	65
43	52
54	51
55	51
120	104
56	58
211	211
4	4
7	7
8	8
18	18
48	52
70	70
82	95
96	89
143	101
251	225
3	3
3	3
7	7
21	14
46	46
25	25
48	67
74	74
71	104
129	129
1	1
11	11
20	20
13	10
24	24
20	20
66	57
41	59
69	83
76	67
12	12
52	52
35	36
43	42
73	87
91	104
178	148
125	212
85	109
239	234
3	3
9	9
11	11
19	19
25	37
49	40
66	55
91	100
151	131
410	340
3	6
11	11
21	17
53	53
23	23
32	43
37	44
54	38
53	69
164	165
0	0
7	11
10	10
14	14
21	16
48	51
79	88
85	85
102	78
381	381
11	11
16	16
43	34
71	71
51	52
76	76
126	136
197	159
173	123
267	273
6	6
14	14
19	19
30	30
92	88
113	99
70	72
111	140
151	137
143	145
11	11
11	21
20	24
15	13
21	19
48	39
36	41
68	68
104	96
149	157
0	0
4	4
19	19
13	13
74	55
71	69
60	75
79	72
183	201
244	244
3	5
5	5
11	11
23	23
26	17
34	34
34	38
33	33
57	48
89	81
15	15
21	21
16	16
19	35
39	30
35	30
89	89
43	67
59	59
60	88
25	25
37	37
45	45
49	49
94	107
120	102
108	108
88	99
146	136
194	197
0	0
15	15
8	12
7	7
27	22
36	33
113	128
91	83
112	100
170	170
3	3
4	4
4	4
9	11
17	17
27	27
35	35
94	79
110	80
90	94
15	22
23	23
19	22
30	33
78	78
75	78
72	68
127	127
156	162
253	193
2	2
4	4
10	11
10	10
21	20
25	22
84	69
53	102
109	100
87	79
4	4
4	4
44	44
27	40
31	57
35	41
84	78
53	54
166	227
271	271
0	0
10	10
26	26
22	43
32	32
28	33
42	42
63	51
38	41
112	81
0	0
9	10
15	15
18	17
21	19
23	20
30	39
47	38
70	89
427	408
3	3
17	16
26	26
28	32
18	18
27	28
29	42
62	62
121	118
251	263
4	4
3	3
37	37
97	97
116	116
48	46
172	152
237	198
211	202
251	251
11	11
5	5
13	13
34	36
44	44
46	43
71	91
86	93
127	152
296	267
0	0
10	10
22	22
18	18
33	26
49	49
63	53
84	99
92	93
145	153
2	2
8	8
15	15
12	17
42	44
50	71
137	148
125	125
217	190
218	205
4	9
10	10
29	32
18	18
14	14
23	24
95	119
196	181
182	181
347	349
13	13
10	12
13	13
66	66
73	75
68	73
139	149
179	179
181	214
539	538
0	0
1	1
7	6
7	7
8	8
25	22
28	28
16	16
61	38
43	46
1	1
5	5
32	32
50	50
26	23
28	30
105	126
123	110
75	89
263	274
6	6
6	6
31	31
54	54
68	51
42	48
44	70
71	70
185	185
127	124
10	10
6	7
48	48
50	54
71	63
57	73
159	159
158	117
349	250
463	463
0	0
2	2
4	4
26	28
25	25
24	33
32	42
130	130
160	159
154	130
14	14
16	16
11	11
27	27
61	76
87	96
107	92
84	81
86	88
177	190
2	2
2	2
9	9
17	17
16	14
40	37
29	26
52	58
66	75
81	85
28	28
41	37
35	32
42	41
44	44
73	75
84	82
152	206
171	226
182	138
0	0
1	1
22	22
17	26
37	37
41	31
44	40
82	82
79	92
165	165
6	11
10	13
18	16
19	22
72	66
74	74
78	81
58	67
97	113
911	915
10	8
28	27
38	34
34	34
37	37
52	49
56	56
35	38
262	383
424	399
3	3
5	8
18	15
22	16
16	16
80	42
32	47
38	38
49	49
72	106
7	7
9	14
36	35
124	114
45	53
37	45
55	55
148	148
103	107
256	233
1	1
4	4
6	6
7	7
11	11
34	36
29	33
37	35
104	98
153	138
4	4
12	12
19	19
17	23
24	24
34	34
71	73
43	71
105	123
172	172
19	19
27	27
24	23
24	22
21	21
78	99
61	74
152	146
156	138
280	240
2	3
4	4
14	14
29	29
15	15
18	20
95	76
67	67
70	81
237	237
4	4
10	10
9	9
14	14
31	31
35	49
59	44
81	67
113	116
293	322
9	7
15	15
8	8
14	14
40	30
28	27
34	56
68	72
101	101
74	73
14	14
22	22
15	15
26	20
19	22
53	54
48	50
51	51
172	134
299	293
10	10
5	5
7	7
18	18
21	25
52	45
51	51
67	77
62	86
65	116
11	11
70	64
44	47
45	43
72	97
47	49
51	56
68	79
98	87
260	226
7	7
11	11
15	15
13	17
20	20
32	25
22	35
63	65
64	64
82	76
2	2
11	11
8	14
16	16
37	37
27	27
39	40
52	52
35	36
262	316
3	3
11	10
20	24
32	32
17	14
44	43
31	59
39	36
232	241
223	257
1	1
6	6
20	20
25	25
67	67
66	66
92	92
31	30
72	82
116	116
7	7
27	27
27	27
26	35
39	33
41	50
64	54
41	77
148	141
216	245
10	10
54	54
60	87
121	160
63	87
71	75
78	69
92	106
168	153
465	415
2	2
12	17
30	34
31	31
71	81
89	93
96	105
171	162
160	194
179	157
4	4
6	6
8	8
12	9
20	20
26	26
50	46
68	90
50	50
56	63
5	5
25	25
19	19
23	22
92	92
47	41
93	93
82	76
167	167
368	311
0	0
1	1
15	15
15	15
23	23
43	41
40	38
59	56
114	110
88	81
10	10
16	16
38	39
30	43
33	32
49	49
39	61
54	55
48	48
205	236
6	6
8	8
7	7
10	10
18	17
11	21
39	35
57	69
57	63
298	280
4	4
7	7
9	9
20	20
15	11
21	21
29	38
25	29
112	100
513	513
0	0
1	1
7	7
8	14
21	29
27	27
37	52
89	106
144	135
139	205
21	21
15	15
14	14
18	21
29	29
38	32
43	57
67	56
171	190
215	182
8	8
7	12
38	38
22	22
35	57
65	64
52	40
113	113
99	82
273	227
1	1
10	10
28	30
39	39
68	59
60	67
123	117
109	109
224	203
494	556
1	1
6	6
27	25
16	16
36	36
38	39
172	172
65	50
153	118
273	239
0	0
1	1
10	10
29	29
40	40
35	35
96	96
49	56
87	90
45	71
8	8
12	12
15	19
14	14
15	15
23	30
47	47
43	45
81	92
59	54
1	1
9	9
11	11
26	26
44	44
56	67
69	54
132	130
137	111
386	406
6	6
16	24
18	12
19	19
30	54
54	54
76	93
64	109
126	116
220	254
6	6
7	13
13	15
15	15
12	26
27	60
43	43
43	43
226	226
306	362
1	1
5	5
11	11
22	22
14	14
14	14
12	27
37	36
38	38
432	380
1	1
11	11
2	2
13	16
31	28
26	52
52	52
93	92
112	103
343	321
0	0
25	25
44	44
17	25
68	60
65	63
77	62
76	68
110	143
329	329
1	1
8	8
5	5
15	15
25	25
26	23
51	43
61	61
80	68
69	70
15	15
6	6
14	14
11	24
15	17
50	49
34	30
41	34
37	44
55	65
0	0
10	10
9	9
11	11
30	27
24	24
25	46
89	89
118	131
109	146
6	6
24	24
18	33
22	26
41	37
49	37
51	51
55	70
171	135
258	211
5	5
13	13
21	21
29	29
84	84
79	82
66	45
91	91
94	94
552	466
3	3
10	13
34	27
31	26
43	43
41	41
43	34
53	53
113	133
103	103
4	4
11	11
9	9
32	44
59	67
55	59
65	55
117	113
153	119
211	186
1	1
13	13
19	19
15	15
55	55
65	67
96	107
196	184
293	293
787	994
5	5
8	9
13	13
27	33
38	38
49	49
26	26
31	28
66	74
61	77
2	2
4	4
15	15
7	7
17	17
24	24
41	46
56	58
132	113
73	73
6	6
6	10
10	10
12	12
16	16
33	33
36	36
57	56
61	61
98	125
0	0
5	6
8	8
28	28
37	36
37	37
126	126
74	86
113	109
388	411
1	1
21	21
22	32
17	24
97	68
73	75
130	130
171	134
87	104
99	125
3	3
8	8
12	12
36	36
24	42
30	30
81	79
242	249
121	115
274	266
6	6
17	17
15	15
12	12
35	35
55	45
77	116
80	69
104	80
374	397
0	0
2	2
16	23
31	31
90	80
92	122
138	113
143	145
314	300
422	324
0	0
8	8
14	14
45	45
24	41
34	45
52	41
124	105
177	146
169	144
3	3
4	4
26	26
28	28
60	60
77	88
200	175
197	275
324	375
293	247
3	3
6	6
14	12
21	17
27	24
38	38
78	78
106	92
66	56
210	219
10	10
9	9
16	16
7	12
13	11
38	45
35	35
60	64
48	66
343	307
6	6
11	11
17	17
26	28
23	23
42	35
36	37
50	53
233	227
314	314
0	0
10	10
14	19
19	19
19	19
68	66
110	124
134	145
121	115
295	230
7	7
25	25
24	24
23	23
66	66
37	48
62	83
66	73
45	48
102	137
1	1
12	12
24	35
78	78
34	39
50	54
62	55
64	51
54	78
108	90
10	10
30	30
36	36
45	46
47	47
62	55
111	111
201	178
271	272
213	169
2	2
16	16
15	15
46	44
27	42
49	43
42	43
83	83
69	59
212	231
6	6
7	10
15	15
9	15
15	15
21	21
32	32
79	74
88	89
209	192
6	6
10	10
28	28
24	24
18	21
29	29
48	48
71	71
39	39
113	111
11	11
8	8
15	15
36	44
30	56
46	46
65	65
60	66
139	120
98	96
7	7
7	6
23	17
25	25
22	21
25	25
19	32
172	172
168	176
206	175
1	1
9	7
22	22
23	23
13	13
26	29
29	44
46	47
39	42
305	359
2	2
4	4
7	7
11	18
35	35
41	41
24	22
75	75
30	36
149	170
6	6
23	37
29	29
44	39
35	35
88	98
55	76
211	211
166	219
224	201
10	8
9	9
18	18
17	17
45	38
49	44
65	65
76	60
59	85
156	161
0	0
2	2
3	3
7	7
21	21
25	25
66	70
54	51
98	131
93	81
0	0
5	5
23	23
13	13
36	36
40	40
49	49
67	63
89	91
167	167
0	0
4	4
11	11
11	11
14	16
13	16
24	24
36	36
67	54
63	98
6	6
12	12
12	12
18	18
15	15
23	24
18	32
20	20
45	70
186	184
5	5
13	13
31	31
18	21
38	38
18	18
42	68
37	38
249	281
942	824
9	8
15	15
18	18
22	18
16	16
34	34
22	19
67	68
212	187
220	206
0	0
1	1
6	6
7	7
15	15
22	29
117	104
172	180
218	186
175	210
13	12
16	17
17	17
74	74
55	43
61	80
34	34
45	42
74	87
171	142
1	1
13	13
14	12
41	41
84	84
34	34
118	105
68	60
196	197
352	352
4	4
18	18
20	20
23	27
52	52
58	70
80	82
160	135
209	230
309	309
0	0
4	4
7	7
16	16
39	39
28	41
68	90
192	231
204	203
323	346
5	5
10	17
19	24
24	22
29	51
36	38
58	83
117	110
54	49
73	76
0	0
5	5
8	8
40	40
57	56
67	45
73	68
117	143
76	79
129	118
1	1
1	1
6	6
16	16
22	22
15	13
33	33
34	34
252	282
143	135
0	0
1	1
18	18
13	13
23	30
51	33
33	33
78	78
64	66
115	124
3	3
5	5
9	9
14	14
31	28
44	51
51	50
88	71
123	132
381	330
6	6
14	14
38	38
33	45
53	43
98	98
44	59
93	68
106	101
392	495
3	6
9	9
15	15
17	17
29	29
21	22
26	31
100	91
121	106
223	223
1	1
7	7
14	14
26	26
36	45
41	37
44	44
68	68
141	183
202	184
4	4
19	19
26	25
40	29
33	49
40	34
52	61
66	78
242	231
176	213
2	2
7	7
14	14
24	43
29	26
38	32
64	64
83	82
118	92
176	155
4	4
10	10
10	10
19	16
28	28
13	13
29	29
33	53
61	52
93	74
15	15
6	11
18	18
38	38
59	41
51	64
73	111
120	121
193	178
155	212
2	2
6	6
40	40
21	21
32	32
40	45
37	43
52	49
110	121
250	250
8	8
11	11
62	62
46	44
46	46
83	92
84	80
191	153
203	205
239	319
46	46
40	40
74	90
71	71
83	83
65	98
95	115
116	127
112	112
218	165
1	1
15	15
15	15
52	52
46	44
70	89
113	111
96	76
165	140
221	305
5	5
9	9
7	7
10	10
11	11
11	11
16	11
44	36
61	50
87	79
1	1
8	8
36	36
15	14
37	37
28	28
35	35
42	62
44	71
108	108
1	1
7	7
18	24
11	11
26	26
16	24
64	83
114	117
118	90
182	156
5	5
5	8
10	10
23	23
50	49
116	117
48	64
79	62
90	81
74	113
13	13
15	15
105	105
55	60
57	56
78	78
56	55
43	47
104	79
152	146
0	0
6	6
1	1
25	37
31	30
35	35
44	53
125	125
99	139
301	258
1	1
18	15
19	17
30	30
43	43
32	43
30	47
45	45
85	79
249	284
12	12
11	11
109	109
55	55
47	47
71	75
166	170
259	259
205	180
267	278
24	32
14	30
24	24
25	25
36	28
33	37
50	68
74	75
115	115
207	195
1	1
3	3
10	10
11	11
7	7
25	25
51	40
94	83
121	157
150	166
3	3
6	6
12	12
10	10
12	13
49	66
97	107
112	139
127	108
664	664
1	1
20	12
26	28
31	31
58	54
70	70
73	78
51	51
184	222
203	205
3	3
9	9
18	18
66	75
35	35
32	32
39	36
75	111
72	71
101	154
10	10
19	20
28	19
52	52
49	42
136	119
81	76
146	135
286	294
361	306
7	7
18	18
28	24
32	32
50	46
51	64
80	75
72	72
95	94
262	322
3	3
13	13
19	24
41	27
42	44
46	53
0	0
52	47
72	98
318	388
10	12
12	17
17	24
39	39
39	82
129	72
195	239
271	271
176	165
444	456
4	4
11	11
14	14
21	17
61	44
38	29
42	50
45	53
48	46
200	234
1	1
10	10
4	4
18	18
18	27
33	45
27	24
45	45
64	82
128	122
1	1
2	2
4	4
8	8
27	27
42	42
32	41
72	50
82	82
171	142
1	1
5	5
12	12
11	11
17	18
24	24
31	39
70	82
132	157
156	155
3	3
7	7
23	23
48	30
44	43
30	30
26	37
111	111
107	76
252	357
0	0
10	10
29	29
20	20
18	18
22	22
21	21
32	32
25	26
129	117
17	17
22	17
17	15
23	22
21	21
27	27
44	40
34	50
48	37
155	274
6	9
22	22
16	16
17	17
31	25
33	57
24	38
36	40
39	39
87	93
1	1
1	1
5	5
6	6
14	14
34	34
75	79
99	77
106	78
257	232
0	0
5	5
6	6
36	36
41	53
22	22
35	35
74	76
101	87
154	154
5	5
10	12
11	24
16	22
33	29
24	24
48	38
183	178
85	81
361	363
3	3
4	4
11	11
34	31
34	32
45	40
81	96
103	104
124	109
191	191
1	1
7	7
29	29
41	41
25	25
99	85
100	118
92	97
118	97
166	166
0	0
2	2
11	11
16	23
39	39
69	57
67	91
59	74
62	46
475	375
3	3
7	7
9	9
29	29
55	55
34	35
54	57
75	75
105	85
168	158
10	8
11	9
16	16
48	39
28	28
80	79
78	100
97	117
93	95
104	166
1	1
10	10
10	10
7	7
32	32
19	19
34	34
217	217
71	76
94	90
5	5
16	16
14	19
16	19
101	101
43	56
50	33
47	84
53	75
325	320
6	6
6	6
11	11
25	25
38	38
22	18
120	120
31	31
81	106
96	102
1	1
2	3
8	9
37	38
32	32
35	35
37	33
44	44
59	69
96	113
1	1
12	14
23	23
38	32
41	41
95	99
148	123
92	100
109	146
378	378
8	10
12	12
28	28
81	75
100	100
143	143
46	64
115	106
290	293
369	424
3	3
6	6
17	17
13	13
22	22
26	40
36	34
60	57
87	87
100	130
6	5
23	24
82	74
34	34
88	78
48	51
66	86
125	125
198	180
256	255
0	0
2	2
15	15
18	18
48	48
22	32
24	25
44	45
115	125
57	57
6	7
10	10
16	16
20	17
42	32
28	26
40	36
43	43
74	74
116	86
13	13
6	6
12	11
14	14
17	29
172	172
50	44
41	42
66	69
102	90
4	4
10	10
13	13
14	14
49	39
71	71
72	78
73	73
94	117
185	156
0	0
16	16
10	10
22	25
16	16
22	27
34	34
46	50
100	100
88	76
3	3
5	5
85	85
42	42
69	72
74	81
181	189
134	139
171	239
371	374
3	3
2	2
10	10
8	8
22	22
23	35
48	50
105	105
81	112
80	98
0	0
6	6
8	8
17	21
12	12
59	55
67	80
108	108
107	101
195	175
1	1
12	12
18	15
20	26
96	96
49	43
59	59
54	54
86	86
183	250
6	6
22	22
22	33
48	38
39	41
89	97
71	61
68	59
77	118
157	131
0	0
12	12
12	12
18	18
45	36
48	71
63	75
95	95
111	102
125	180
3	3
29	29
12	12
36	36
25	32
28	42
48	48
66	66
52	50
562	702
4	4
13	19
29	34
37	45
33	31
48	48
71	78
108	81
152	243
228	248
0	0
11	11
18	21
40	40
54	54
43	37
97	100
131	137
214	215
340	257
7	7
8	13
9	9
15	21
20	20
33	41
39	39
80	79
156	130
195	224
3	3
3	3
6	6
15	15
24	32
42	58
86	88
451	451
278	300
1000	845
10	11
12	12
9	9
15	17
49	49
33	33
37	38
34	34
50	52
52	47
6	6
15	19
25	25
35	34
55	55
33	39
119	127
119	106
165	200
167	194
1	1
11	11
17	14
67	67
35	35
35	35
32	32
98	91
68	92
108	115
6	6
5	5
16	12
9	9
17	17
24	18
61	64
83	104
193	157
163	149
1	1
6	6
10	10
15	14
46	53
65	58
73	76
56	63
102	91
165	162
22	22
21	32
36	36
42	42
46	39
53	42
67	67
109	92
157	125
212	204
13	13
11	11
11	11
10	12
13	22
18	18
29	28
56	56
129	124
267	299
0	0
2	2
10	11
22	22
82	82
41	41
90	101
130	91
184	280
506	583
4	4
6	6
21	21
13	13
11	10
9	9
20	20
52	58
35	43
61	64
2	2
2	2
12	12
19	19
32	22
20	26
26	26
93	95
66	69
111	146
4	4
3	3
2	2
25	30
57	57
51	35
62	83
52	52
91	115
366	360
6	10
9	9
23	16
21	21
33	31
39	45
121	101
66	83
102	102
126	131
22	20
19	28
68	68
39	40
47	47
42	56
63	50
189	189
183	196
250	262
9	9
17	17
17	17
15	15
36	36
23	23
44	40
43	43
58	51
164	171
1	1
6	6
2	2
2	2
6	6
2	2
7	7
92	92
61	81
230	263
3	3
4	4
7	12
11	12
12	13
13	13
36	36
39	31
38	48
39	34
8	11
12	12
22	22
8	8
18	24
30	34
39	36
50	50
45	57
222	202
9	9
13	13
21	19
43	43
25	25
37	34
45	59
60	82
73	56
195	229
11	11
12	11
13	15
19	21
56	42
53	63
51	58
39	65
135	162
145	195
10	18
15	15
20	25
101	101
43	48
116	110
104	82
103	103
95	107
104	90
1	1
6	6
9	15
12	12
17	17
25	20
33	46
54	54
110	141
189	142
1	1
4	4
7	7
14	14
62	80
80	80
111	86
119	123
164	164
297	265
3	3
6	6
7	7
6	6
12	12
52	52
44	59
48	80
109	104
72	80
1	1
7	8
26	26
29	52
74	74
62	62
37	37
52	50
144	204
87	113
1	1
11	16
24	24
24	26
24	37
28	29
39	39
52	52
118	113
198	198
1	1
12	12
7	7
25	29
14	29
33	34
54	59
73	73
72	72
71	65
1	1
16	11
36	36
64	48
53	78
54	86
56	65
79	80
331	204
472	524
11	11
10	10
13	12
22	22
29	21
97	97
69	69
58	55
377	478
523	493
6	6
8	8
8	16
13	13
13	13
32	32
24	24
55	35
174	248
193	179
0	0
1	1
10	10
19	25
13	13
35	38
34	39
358	358
118	116
166	164
1	1
3	3
7	7
78	78
31	31
43	43
41	28
57	60
160	150
101	106
2	2
29	29
21	21
30	38
26	26
98	81
62	63
120	120
265	265
495	495
3	3
9	9
7	7
29	29
29	29
31	35
30	28
32	32
36	52
48	48
9	14
21	21
39	39
51	52
30	31
72	58
107	127
120	170
129	165
318	317
3	3
4	4
14	14
21	21
53	36
29	29
37	31
66	65
112	105
213	171
3	3
44	44
123	109
38	47
63	45
40	45
104	85
99	111
146	128
100	100
0	0
2	2
8	8
25	25
24	17
17	18
26	30
139	167
179	173
476	411
10	10
11	11
8	8
21	21
15	15
31	29
52	52
95	120
190	140
294	267
5	5
5	5
12	12
43	50
23	23
40	41
50	53
35	35
62	62
95	104
26	28
40	40
60	85
49	66
36	42
99	107
97	78
106	106
106	106
75	119
12	12
15	15
33	47
45	35
40	48
75	72
27	27
34	33
73	91
103	113
9	9
25	27
37	37
124	124
40	44
50	48
64	78
97	78
81	86
133	111
10	10
18	18
19	29
32	32
31	39
31	31
121	102
46	67
53	67
57	69
7	7
5	5
11	17
10	10
120	120
27	36
28	32
45	38
77	123
260	200
10	10
17	20
12	12
22	22
36	36
33	34
46	46
101	101
152	150
325	285
3	3
4	9
5	6
8	8
14	14
21	19
49	49
21	26
34	33
52	52
0	0
36	36
45	45
18	22
20	20
37	29
54	68
46	44
96	88
94	82
0	0
10	10
14	12
25	53
20	30
25	31
26	36
68	68
68	68
117	98
3	3
4	4
11	11
7	7
23	41
30	30
34	34
47	49
40	40
46	53
15	15
18	18
55	57
77	77
111	122
95	95
106	112
142	137
178	194
173	177
5	8
8	8
22	22
27	27
37	32
59	50
58	46
62	62
47	48
250	211
7	7
14	14
21	21
18	24
63	76
53	49
99	99
85	85
185	184
236	228
0	0
10	10
21	21
8	6
16	14
17	22
49	49
48	54
60	86
63	60
6	6
19	19
44	63
22	44
64	64
55	50
73	74
95	93
122	124
112	118
1	1
2	2
7	6
10	10
13	19
18	29
33	38
38	42
90	91
251	290
8	8
8	13
39	37
43	40
64	51
38	38
97	93
59	57
88	88
336	336
10	10
24	25
34	31
23	25
49	50
53	54
49	47
89	95
78	95
266	238
0	0
0	0
1	1
13	13
15	17
12	12
24	17
65	51
84	82
293	190
3	3
3	3
9	9
16	16
10	10
54	41
37	38
48	61
68	54
89	86
2	2
10	10
4	4
18	24
40	40
77	59
72	119
85	89
104	106
360	354
1	1
4	4
4	7
9	8
9	10
43	37
45	39
53	66
76	65
392	289
0	0
2	2
4	4
14	22
29	40
45	40
27	54
84	78
114	149
167	179
4	4
12	18
8	8
21	21
31	31
38	72
87	91
90	83
86	87
89	89
0	0
3	3
6	6
34	34
90	90
94	94
137	114
129	124
127	129
988	845
0	0
5	5
9	8
26	23
24	36
108	91
60	57
69	69
191	185
285	282
1	1
5	5
17	16
21	24
53	53
84	84
81	81
89	124
203	237
424	367
15	15
37	41
38	63
32	32
51	48
51	47
72	75
53	53
322	295
421	450
0	0
3	3
28	22
20	25
27	24
94	94
33	33
25	32
28	56
79	59
0	0
2	2
7	7
13	13
