Real	Counterfactual
2	2
3	5
11	11
17	17
21	28
79	86
75	74
165	109
128	118
195	168
5	8
17	17
46	46
22	22
30	30
41	54
43	60
61	64
137	137
228	306
17	17
26	29
30	43
30	30
38	38
39	38
57	71
81	74
187	170
197	202
0	0
1	1
4	4
22	22
30	29
21	28
40	39
43	40
54	54
52	50
17	21
19	19
14	14
22	22
22	22
43	40
51	44
53	56
77	69
110	80
8	8
46	46
39	37
25	25
40	41
50	44
42	50
90	90
58	52
73	82
1	1
4	4
12	12
15	15
10	10
15	15
29	29
33	31
78	79
256	254
1	1
4	4
21	21
21	21
16	19
19	19
44	44
276	276
122	104
56	56
1	1
1	1
10	10
29	28
28	28
25	25
79	100
48	49
73	81
122	103
49	49
29	29
25	25
48	48
48	48
105	106
81	99
102	102
119	120
408	328
3	3
19	19
17	22
28	26
48	40
67	67
162	139
153	161
282	294
260	255
2	2
23	23
16	16
17	17
32	26
54	53
105	93
76	69
163	132
285	209
34	34
27	27
41	41
29	53
44	40
56	65
65	59
136	141
144	144
400	345
8	8
8	8
15	15
16	24
24	27
57	58
97	89
105	107
102	137
475	474
0	0
16	16
49	56
53	50
45	48
52	52
92	97
107	148
139	173
177	177
13	13
33	25
19	19
48	48
37	37
134	157
150	149
200	143
100	155
276	296
1	1
7	7
13	13
24	24
29	29
49	49
72	79
50	55
108	132
378	314
3	3
6	6
22	22
30	23
25	22
27	34
42	42
61	81
96	103
125	130
1	1
9	9
9	9
17	17
24	24
49	53
33	33
19	24
60	67
93	79
1	1
22	19
23	16
30	48
81	81
112	114
46	46
99	108
155	164
364	342
6	6
11	11
20	12
19	20
19	19
55	51
32	32
77	71
98	100
374	383
11	11
11	8
36	32
34	29
31	35
42	44
49	55
49	49
99	94
111	105
6	6
17	20
23	20
37	37
51	58
63	52
62	62
76	55
102	92
99	139
2	2
41	33
70	70
24	36
41	40
74	74
45	46
123	165
86	97
234	194
6	6
6	6
17	17
18	18
28	30
23	23
44	35
35	56
81	104
261	254
2	2
6	10
13	13
24	31
23	23
48	42
36	36
71	70
64	109
76	77
8	8
17	17
27	38
46	48
62	67
44	45
70	70
51	62
106	84
127	116
6	5
17	17
21	21
28	36
39	39
43	37
74	60
99	82
159	158
139	181
9	9
19	19
18	23
31	31
26	24
53	68
42	45
44	71
100	123
329	368
8	8
9	9
13	13
22	30
28	39
67	57
94	173
99	77
179	182
210	213
12	12
13	13
13	21
59	53
23	31
35	29
38	44
50	37
113	127
99	99
12	12
8	8
24	24
38	38
37	40
21	21
85	107
75	77
89	128
75	122
1	1
19	26
37	37
43	43
29	29
60	104
49	49
76	57
71	85
122	121
0	0
21	21
6	10
7	9
9	11
18	18
126	126
138	138
125	123
245	263
4	4
16	16
18	18
13	12
21	16
39	38
37	38
98	85
147	147
159	199
0	0
3	3
15	14
19	19
29	29
72	59
46	58
75	75
83	119
177	163
1	1
9	9
27	26
42	32
25	28
51	51
44	35
36	42
64	78
66	66
0	0
6	6
3	5
9	12
15	15
21	12
13	23
36	36
36	36
107	111
1	1
10	10
21	21
36	36
55	55
68	72
54	56
51	47
95	90
213	188
5	5
6	6
4	4
36	33
16	18
31	30
25	40
119	100
101	104
232	232
9	8
15	15
23	24
52	45
49	49
58	57
49	49
73	82
118	94
111	114
13	13
15	25
19	19
25	25
69	69
41	50
83	82
60	45
88	89
139	140
13	13
15	15
31	29
39	54
80	80
66	81
69	69
79	61
188	191
132	144
3	3
9	14
6	6
27	29
49	84
81	81
59	122
90	90
130	130
233	233
0	0
21	21
6	6
20	20
23	41
68	68
21	34
49	47
30	30
62	62
6	6
20	20
21	21
35	35
17	37
38	40
58	65
77	96
128	122
167	181
2	2
9	9
11	11
14	14
35	55
69	74
45	43
98	80
91	126
207	217
2	2
6	6
11	11
9	9
43	43
16	18
59	72
91	80
97	106
114	117
12	12
8	8
27	33
16	16
43	43
18	18
31	35
103	84
167	167
315	285
35	55
23	23
31	31
34	34
38	38
52	49
57	42
66	46
67	63
329	337
1	1
3	3
3	3
4	4
9	9
36	36
31	31
35	41
81	81
254	260
1	1
5	6
11	11
8	8
11	19
105	105
28	42
58	65
79	104
252	256
4	4
10	19
9	9
33	32
78	78
176	176
115	124
114	113
224	197
582	552
2	3
2	2
16	16
49	54
57	79
103	103
71	72
125	126
133	133
594	564
2	2
29	29
9	9
13	20
25	22
42	42
35	53
43	43
60	47
109	135
4	4
26	30
23	23
30	30
50	50
45	45
59	44
53	46
88	102
187	193
17	15
28	43
11	11
22	42
26	19
52	49
80	63
147	147
148	148
290	299
28	28
17	13
21	21
24	24
41	47
28	28
42	57
114	104
95	95
96	94
6	6
13	13
18	17
18	32
33	33
32	30
64	80
73	75
79	108
178	178
0	0
5	5
10	10
10	10
24	24
22	16
23	24
51	49
189	187
124	113
1	1
1	1
3	3
11	11
7	7
9	8
11	11
19	19
53	50
106	100
1	1
4	4
17	17
11	11
14	17
14	14
27	25
99	91
202	202
210	172
10	10
21	21
28	27
52	44
34	29
52	52
69	61
70	70
110	108
580	585
2	2
6	6
12	12
9	9
11	18
27	27
109	105
65	81
145	163
464	494
2	2
5	5
15	15
16	16
35	66
67	87
81	66
92	114
98	111
129	150
0	0
21	21
16	16
19	19
15	15
24	24
39	33
38	54
49	55
110	165
4	4
9	9
7	7
23	23
29	27
30	31
63	57
63	54
42	44
60	57
0	0
6	6
7	7
10	10
18	18
47	43
67	67
52	44
37	56
71	84
0	0
4	4
13	13
8	8
13	13
25	25
31	31
65	46
132	131
86	86
1	1
4	4
8	8
27	27
26	50
52	39
93	81
47	47
108	140
92	92
10	10
11	14
23	23
10	10
21	34
23	23
16	16
70	70
57	65
459	505
0	0
10	10
10	10
21	21
11	11
18	17
14	14
21	26
34	36
60	56
2	2
2	3
17	17
13	13
26	40
38	38
65	52
39	37
224	254
372	331
7	7
11	11
10	18
14	26
20	15
27	33
26	27
75	57
129	101
159	149
0	0
16	21
31	41
29	23
48	48
64	67
46	81
98	83
89	88
140	138
1	1
8	8
31	34
31	26
22	31
47	47
57	50
106	130
88	111
206	154
1	1
18	18
21	19
39	39
33	32
52	50
93	94
147	122
194	186
193	152
22	22
10	12
16	24
15	17
17	19
53	55
48	43
81	79
145	143
101	105
4	4
12	10
12	12
25	20
21	21
41	39
66	49
61	60
66	74
131	107
11	11
12	12
14	14
18	25
22	18
47	47
32	32
34	39
27	27
130	130
6	6
2	2
10	10
6	6
47	47
45	45
58	53
60	48
96	99
561	601
16	16
9	11
26	46
19	26
40	29
32	43
38	37
68	68
140	166
152	171
12	12
17	21
21	24
28	28
36	36
58	58
51	48
51	64
69	105
63	82
3	3
8	6
6	6
14	14
47	44
89	98
78	82
64	80
166	133
265	213
3	5
8	13
32	32
27	24
33	33
56	66
47	48
52	51
60	45
66	59
6	8
18	22
21	21
40	31
70	47
59	59
96	91
55	75
125	119
302	243
3	3
7	7
9	10
24	24
25	25
57	57
117	121
139	169
159	159
169	210
1	1
17	17
29	29
52	52
27	29
37	37
32	32
31	36
44	37
73	73
3	3
4	4
8	8
5	5
31	38
67	55
40	40
81	78
60	60
102	95
1	1
6	6
7	11
28	15
15	22
61	61
73	60
82	57
98	80
121	124
11	11
18	29
16	16
30	30
22	27
20	20
25	27
52	61
75	75
164	175
2	2
31	31
66	64
44	44
50	53
58	58
56	50
66	51
75	78
91	95
2	2
3	3
13	13
24	24
57	69
58	55
104	87
49	49
127	124
113	143
7	7
7	12
29	29
10	14
10	10
26	27
29	26
42	33
61	60
56	72
9	9
12	12
29	25
35	38
113	97
86	67
75	75
102	146
106	92
412	361
1	1
3	3
12	12
19	14
26	20
22	20
32	35
59	57
66	79
142	200
23	23
15	36
29	24
35	29
71	61
104	95
114	149
88	88
106	106
170	165
1	1
2	3
10	10
9	9
11	11
13	17
23	23
16	16
24	24
76	75
0	0
0	0
3	3
7	6
19	21
30	28
39	41
61	61
66	58
155	151
2	2
10	10
14	14
29	29
23	25
22	22
82	72
59	77
60	62
103	76
0	0
5	5
6	6
40	40
19	18
44	50
50	53
94	73
56	107
443	438
17	15
18	22
18	18
37	35
60	40
60	57
66	68
60	60
291	291
267	267
1	1
1	1
4	4
18	22
19	20
68	56
69	55
56	54
105	86
84	102
6	6
4	4
6	6
6	6
53	54
43	46
101	115
148	146
114	119
444	408
2	3
14	12
24	29
26	28
12	22
80	78
152	137
85	76
61	61
89	107
4	4
9	9
11	11
35	35
13	23
39	31
52	57
88	55
169	143
320	301
1	1
18	18
16	16
14	14
20	27
60	60
36	43
57	50
117	122
125	130
20	20
55	55
34	34
38	31
27	29
27	27
42	43
33	42
40	43
149	184
0	0
24	24
59	73
65	60
41	41
52	52
51	51
42	45
115	126
138	144
4	4
6	5
10	8
7	13
34	34
20	20
96	83
116	127
176	183
494	949
4	4
4	4
5	9
21	15
66	66
30	33
44	44
122	122
100	100
164	185
5	6
11	11
16	16
12	11
17	15
22	20
18	18
75	96
51	51
55	48
0	0
7	7
10	10
13	13
20	19
31	31
43	43
120	123
76	84
92	104
3	3
10	10
9	9
12	12
23	24
74	73
49	49
75	67
53	53
96	82
8	8
16	16
8	19
12	12
18	20
78	78
41	44
26	24
46	46
79	77
1	1
2	2
2	3
8	8
20	26
26	24
28	30
50	45
47	47
121	125
6	6
3	5
11	14
46	40
54	56
93	96
70	70
112	94
80	84
129	127
15	15
11	11
52	52
32	32
80	65
56	101
99	70
62	101
146	128
137	147
0	0
0	0
6	5
10	10
15	15
8	12
30	30
15	11
26	26
94	94
8	8
4	7
6	6
15	15
30	30
16	27
39	39
63	60
108	112
120	170
7	7
15	15
24	29
26	27
24	29
37	37
84	69
118	155
151	143
197	275
2	2
3	3
22	22
16	20
21	21
43	34
122	148
126	116
126	124
136	156
3	6
20	20
20	29
29	71
25	39
38	34
45	37
80	83
87	101
184	159
13	13
23	17
16	16
18	32
48	48
48	48
82	68
115	106
158	158
137	144
20	40
23	23
33	28
37	49
39	44
61	75
47	47
63	71
118	162
159	159
2	2
8	8
7	7
13	13
30	33
56	89
69	78
60	64
111	157
323	415
7	7
29	29
29	32
36	52
50	40
40	39
81	85
94	94
154	163
137	94
13	14
21	21
22	22
23	25
30	33
62	78
53	64
167	162
213	214
310	278
6	6
9	9
8	11
36	36
9	9
18	22
17	17
37	64
46	53
336	304
17	17
36	36
26	57
37	42
41	47
71	47
39	33
89	119
110	144
109	109
6	6
8	8
21	21
38	38
25	28
51	49
59	59
47	56
126	100
416	422
0	0
3	5
15	11
13	21
26	18
23	31
67	81
55	52
242	249
220	209
6	6
9	9
9	9
18	31
31	31
45	45
40	45
70	81
111	101
120	122
0	0
14	24
14	14
23	37
51	50
92	83
71	68
103	104
117	119
160	125
9	9
17	17
14	14
17	17
37	37
28	30
58	52
41	47
40	47
81	93
0	0
2	2
7	6
33	24
33	56
51	48
43	47
80	81
142	139
110	176
6	6
7	7
29	29
25	27
27	39
30	30
31	31
44	44
47	60
98	75
4	4
3	3
10	12
41	41
20	20
26	28
59	59
76	70
111	77
272	264
6	6
7	7
9	8
8	8
11	11
25	20
53	74
84	84
132	132
147	155
12	11
23	17
22	15
25	19
18	23
46	39
41	27
87	117
185	159
168	181
6	5
5	6
7	7
29	29
50	52
63	53
80	69
60	60
121	106
132	134
10	10
8	9
21	18
17	17
51	51
37	28
23	31
51	47
95	104
110	91
21	21
19	19
15	15
19	19
45	50
52	70
64	65
66	67
53	76
144	111
13	18
35	35
22	15
20	32
30	30
52	46
123	110
83	83
123	127
210	242
1	1
10	13
17	12
16	16
22	22
58	46
55	69
54	62
141	158
230	197
10	10
9	9
10	11
12	12
49	46
69	74
88	118
120	161
129	161
205	378
13	13
7	7
15	15
10	13
23	18
53	75
64	47
76	76
114	88
176	174
2	2
21	22
46	46
42	42
25	25
37	35
52	52
106	117
115	107
414	414
1	1
6	6
6	10
7	7
48	37
44	37
115	106
106	146
212	187
267	299
12	12
19	19
28	28
21	21
21	21
44	43
32	34
58	69
98	98
55	55
20	20
13	13
12	16
22	32
40	29
52	52
60	72
66	65
76	65
245	252
48	48
24	24
44	44
65	65
35	41
53	103
122	119
101	101
182	175
253	311
3	3
17	17
41	41
38	42
38	38
48	48
25	32
40	40
87	87
131	110
10	10
29	38
42	34
76	71
55	55
61	61
99	123
135	112
213	175
170	227
2	2
8	8
14	14
38	35
30	30
40	36
55	72
52	53
59	75
49	77
4	4
12	12
11	14
17	32
20	20
25	25
30	30
35	35
81	66
162	139
10	10
13	13
11	8
21	20
22	31
33	32
40	57
166	186
275	226
322	276
6	6
29	29
22	22
50	38
27	47
43	43
69	87
72	78
98	98
101	168
1	1
7	7
9	10
32	32
67	67
23	23
52	52
51	51
54	50
161	200
21	21
14	26
47	52
25	25
30	30
96	96
36	41
69	95
110	86
148	148
0	0
1	1
33	33
39	32
36	44
52	54
110	102
119	115
234	243
173	173
16	16
14	14
13	13
16	18
76	83
57	57
95	101
77	76
121	89
268	275
1	1
10	10
33	45
33	27
40	40
38	39
45	57
55	61
82	82
87	114
3	3
10	10
6	5
27	27
15	20
44	36
73	74
102	97
79	57
155	137
12	12
12	10
16	16
24	24
45	32
49	41
77	80
71	91
95	89
46	79
0	0
6	6
14	14
21	21
16	16
29	24
28	24
30	30
32	32
60	64
5	5
7	7
30	24
17	17
26	20
32	42
47	47
75	75
179	157
130	127
8	8
12	12
8	8
22	19
64	73
56	54
126	134
109	109
141	181
201	192
1	1
6	6
6	6
12	13
14	14
17	16
14	14
15	25
51	65
92	92
22	15
23	23
32	32
41	27
68	60
60	60
92	92
103	125
154	104
268	228
37	37
14	14
37	25
45	48
28	43
108	87
83	75
156	189
259	228
273	239
1	1
7	7
24	24
28	19
32	25
44	86
53	72
189	160
202	202
218	218
3	3
20	20
31	35
49	47
82	104
103	100
91	101
97	146
158	158
306	362
0	0
15	15
12	15
23	23
33	29
38	38
35	63
135	186
142	156
116	147
0	0
22	22
16	25
18	18
25	43
33	33
36	37
43	55
63	63
118	120
6	10
19	19
19	17
29	29
36	31
54	38
44	35
55	55
50	57
92	90
6	6
18	17
44	44
20	31
48	46
77	79
57	81
98	86
120	120
625	625
0	0
9	9
27	26
30	30
41	33
39	36
84	84
70	61
69	69
169	165
3	3
8	8
16	16
15	15
14	12
23	32
26	33
48	48
43	91
57	54
4	4
3	3
19	19
60	60
66	49
78	78
103	103
71	84
187	159
178	188
2	2
3	3
16	16
14	14
17	21
19	19
27	27
42	44
119	174
365	296
3	3
3	3
7	9
14	14
9	9
21	30
31	24
44	36
30	33
113	109
31	31
51	51
54	54
27	27
45	39
41	41
66	69
90	97
123	122
132	118
3	3
14	14
16	16
19	19
18	21
22	25
36	36
30	23
37	30
235	227
2	2
11	11
24	24
23	28
17	17
39	39
44	39
88	93
94	125
261	261
1	1
1	1
15	15
21	21
15	15
22	22
18	23
40	40
30	47
56	65
2	3
18	14
13	15
29	23
46	53
36	40
84	81
92	105
136	143
126	126
13	15
14	21
15	11
41	35
47	47
28	32
34	32
81	61
113	128
67	76
17	17
13	20
39	33
52	52
25	25
28	27
91	91
166	172
145	141
172	157
7	12
13	13
17	18
23	16
27	28
76	67
163	154
86	80
145	125
256	216
1	1
7	7
9	7
12	12
23	23
26	26
30	30
85	96
103	84
410	357
6	6
13	12
52	52
34	30
55	45
64	62
69	56
68	81
83	83
279	234
12	12
10	10
17	14
16	24
30	32
37	34
55	50
27	40
67	67
325	239
2	3
17	17
15	19
15	19
18	18
20	20
38	40
45	45
115	108
165	162
3	3
14	13
56	56
18	23
87	87
52	88
60	60
103	103
72	84
220	272
43	37
18	18
34	22
32	32
43	48
32	32
35	33
50	52
53	53
44	66
8	17
19	19
94	94
57	54
100	100
58	63
113	116
246	240
420	392
572	524
1	1
6	6
16	16
22	22
12	12
48	36
47	38
58	75
93	102
62	66
1	1
2	2
7	7
14	14
47	36
53	50
48	39
71	81
70	91
159	155
3	3
17	17
31	31
43	42
23	23
48	43
47	47
65	54
119	99
202	202
21	21
21	21
38	30
42	42
49	44
49	49
45	52
48	49
92	84
244	259
6	6
2	2
9	8
18	18
71	71
39	39
67	80
125	95
222	225
142	142
10	10
11	10
27	27
23	25
45	52
31	31
52	56
97	99
145	175
168	246
3	3
6	6
13	13
20	21
37	37
32	32
37	40
38	41
43	53
1219	502
6	6
6	6
12	16
13	13
15	15
50	49
75	73
95	100
134	134
618	681
3	3
10	10
9	9
20	21
40	40
41	41
78	76
221	228
252	186
219	249
6	6
14	10
27	27
36	37
38	38
29	32
53	53
71	54
79	85
206	178
2	3
8	9
26	24
48	48
102	83
45	78
55	79
251	251
196	197
616	537
10	10
10	18
27	27
76	76
27	27
37	49
26	29
40	49
81	76
387	386
4	4
3	3
4	4
11	21
16	17
19	32
61	61
80	69
113	125
84	95
7	6
8	8
20	16
16	16
19	24
26	28
30	25
49	44
93	93
220	232
7	12
13	13
24	24
28	30
30	33
26	26
70	70
86	96
284	235
205	205
11	11
15	15
59	54
35	32
36	31
0	0
60	60
70	78
83	103
154	190
18	18
78	78
18	27
30	27
44	44
36	36
34	34
90	96
86	126
229	210
1	1
7	10
9	9
22	22
18	16
23	18
29	44
35	33
46	46
174	190
0	0
3	3
18	18
19	19
21	21
22	24
25	29
43	54
75	75
73	100
8	8
17	17
18	17
25	21
48	37
65	72
95	80
92	128
160	156
296	313
3	3
6	6
11	11
11	14
16	16
15	22
49	33
69	69
92	97
91	91
6	6
29	29
12	25
18	18
105	105
53	53
52	41
127	133
70	71
75	102
12	12
18	18
22	22
21	27
20	20
94	94
103	153
128	118
134	175
241	201
0	0
16	23
40	29
36	29
105	105
54	60
91	91
71	98
106	107
218	266
6	6
39	39
13	13
23	23
39	36
56	53
53	47
51	51
157	155
122	160
10	10
7	7
7	7
22	19
49	49
66	51
75	75
72	97
84	133
182	203
4	4
11	11
16	16
28	27
32	24
29	26
29	35
43	43
30	30
75	63
6	6
12	12
20	35
32	31
24	40
78	67
86	86
73	73
201	252
265	298
10	10
10	10
10	10
26	26
28	28
24	33
39	39
55	55
114	114
170	158
7	7
10	10
10	10
16	16
22	22
29	24
49	54
73	73
96	101
110	110
3	3
1	1
20	20
47	47
45	53
45	45
47	58
98	98
149	158
167	213
2	2
4	4
8	9
30	34
35	60
29	43
66	90
123	112
96	113
161	120
4	4
4	7
15	13
21	19
17	24
18	20
27	31
26	31
54	53
101	101
6	6
9	9
7	13
11	11
40	40
43	43
29	29
58	56
81	69
111	121
0	0
3	3
23	23
20	24
37	53
53	50
66	65
109	93
68	68
140	123
3	3
10	10
29	29
42	42
64	57
65	63
91	103
233	254
277	229
240	203
5	5
28	28
47	84
73	78
51	51
68	64
80	80
201	206
179	196
209	229
6	6
8	14
19	19
17	30
31	25
67	67
111	111
87	76
72	87
94	93
6	6
13	13
126	126
38	38
80	100
133	117
77	77
104	79
85	85
343	345
6	6
5	5
17	17
23	23
22	35
31	35
39	39
101	88
75	75
247	261
3	3
0	0
3	3
9	8
11	11
30	30
28	26
39	26
50	55
86	89
0	0
11	11
5	5
31	34
45	47
51	73
83	68
114	114
117	83
262	290
0	0
18	18
29	25
30	30
48	48
53	41
63	63
90	86
131	167
111	110
3	3
9	9
28	28
12	12
40	45
44	44
48	80
60	60
163	128
281	272
3	3
29	16
21	21
50	40
58	51
47	57
76	77
84	84
116	94
280	224
21	21
34	32
23	24
42	42
81	64
53	53
95	97
89	110
64	64
66	71
4	4
17	17
13	13
30	33
42	27
49	50
28	28
42	42
60	50
123	89
2	2
2	2
10	8
9	16
15	15
14	17
22	18
56	48
133	133
221	239
23	33
45	45
18	18
28	25
24	37
17	20
60	76
79	69
112	150
904	910
5	9
12	12
15	16
13	13
25	32
55	55
33	33
42	35
73	74
233	247
21	21
41	29
41	41
36	50
35	38
100	101
80	80
98	97
160	160
166	111
7	7
16	16
6	6
19	20
41	44
36	37
66	69
109	109
99	172
129	165
5	9
7	7
20	20
56	56
17	17
18	25
36	36
75	58
84	81
225	205
1	1
3	3
7	7
6	10
9	9
8	8
17	31
43	42
126	102
214	215
6	6
10	16
26	25
30	30
37	37
37	37
39	80
100	89
100	86
144	314
4	4
7	7
9	9
10	10
15	15
17	17
17	17
21	25
39	39
40	39
0	0
1	1
56	56
25	44
53	50
63	63
124	138
118	139
97	74
92	88
6	6
7	7
6	6
16	16
16	16
96	96
90	87
80	79
81	88
191	208
4	4
7	7
20	20
23	23
60	60
95	90
117	104
127	100
161	144
370	331
5	5
8	8
8	8
26	26
18	18
34	30
34	30
43	38
43	46
66	60
10	10
21	21
13	10
16	16
36	36
48	44
39	74
66	46
63	63
180	147
9	9
19	19
22	18
43	43
15	22
29	29
43	48
30	32
62	58
113	113
4	4
8	8
8	10
13	13
9	9
79	79
20	27
46	53
82	77
113	137
1	1
10	10
10	10
4	4
26	21
31	25
74	80
102	74
170	184
269	269
4	4
13	11
13	13
30	30
13	12
31	31
22	28
49	37
32	73
109	148
3	3
7	7
16	16
12	12
18	18
28	28
70	76
141	135
113	101
154	193
0	0
8	9
32	29
110	117
112	138
101	100
117	99
118	111
286	286
696	601
33	19
18	18
26	33
39	63
104	110
65	65
104	91
85	85
117	103
122	159
11	18
31	31
52	43
46	61
45	45
99	100
132	143
100	138
168	184
148	128
4	4
14	18
32	32
34	30
47	47
87	103
194	147
81	85
194	193
279	225
0	0
9	9
23	17
18	18
41	43
41	64
74	72
58	58
142	126
122	152
0	0
0	0
9	11
17	17
20	20
37	34
31	42
101	107
124	103
378	321
3	3
8	9
22	16
23	23
28	32
58	70
46	56
99	105
223	224
206	200
23	16
29	36
29	22
37	37
51	57
73	73
168	173
129	171
125	156
224	179
20	20
19	22
31	31
97	97
54	54
43	29
73	79
33	91
62	42
195	229
2	2
26	29
21	22
19	20
20	18
40	40
43	43
55	50
88	122
90	80
3	3
7	7
37	37
36	53
53	50
70	70
100	99
90	81
117	85
330	360
11	11
37	37
19	15
16	16
26	26
21	21
79	79
55	57
51	53
77	85
0	0
7	6
8	8
15	15
21	21
33	33
100	77
80	82
140	118
110	115
2	2
15	15
6	6
11	11
24	24
33	33
53	53
58	58
91	79
156	187
0	0
1	1
3	3
2	2
7	7
6	8
10	10
26	26
175	172
196	230
31	31
30	30
20	20
29	38
29	35
58	58
71	60
86	84
120	124
152	206
17	17
16	16
30	30
22	25
18	17
21	21
24	24
38	33
63	65
117	120
24	20
21	21
29	30
29	27
35	52
43	47
50	60
41	41
58	81
67	59
0	0
6	6
14	22
37	37
51	64
63	40
71	50
43	94
88	117
81	111
2	2
1	1
7	7
7	7
23	26
20	19
36	47
145	132
145	142
116	95
3	5
16	21
56	65
64	61
66	63
61	65
84	73
64	64
126	132
111	121
10	10
9	9
14	12
34	34
153	153
70	53
105	105
44	68
102	143
917	931
2	2
6	6
11	12
42	42
13	13
55	45
30	42
52	53
45	45
79	70
6	6
8	8
9	9
16	20
45	45
103	103
62	84
80	97
168	204
210	210
5	4
8	8
15	15
14	20
97	97
36	41
50	79
47	44
225	194
279	238
7	7
4	4
6	6
12	12
16	16
30	30
41	42
45	51
66	64
132	135
7	7
12	12
30	24
14	14
24	24
32	32
62	59
81	99
100	111
108	144
2	2
16	18
24	25
30	30
58	45
63	63
99	95
135	176
112	106
361	332
7	7
17	17
30	30
97	97
47	47
45	46
87	87
143	153
165	173
278	247
3	3
2	3
18	18
54	54
51	40
90	94
49	49
132	132
143	146
202	198
4	4
7	6
21	21
40	37
38	38
75	56
48	51
113	113
135	153
86	86
1	1
1	1
2	2
17	17
30	30
16	12
16	16
81	102
66	66
89	75
7	7
21	21
9	15
8	8
18	19
20	17
67	67
70	81
60	68
109	78
5	6
29	29
10	9
14	13
34	25
19	35
44	41
67	63
110	132
169	229
12	12
7	7
22	22
20	20
38	42
92	92
82	82
66	92
75	88
337	337
3	3
26	22
34	34
61	61
65	75
60	66
133	134
123	110
177	140
144	148
1	1
1	1
4	4
13	13
26	50
44	44
32	31
52	54
69	73
113	103
15	15
10	10
40	40
23	23
55	64
66	67
66	59
92	77
211	195
134	124
18	18
24	24
33	33
40	45
78	73
83	87
53	52
126	193
74	73
197	217
0	0
1	1
1	1
9	9
97	97
46	38
121	108
94	82
259	353
221	257
11	11
12	8
21	21
30	33
78	73
61	61
84	87
105	89
196	205
293	322
21	22
34	34
47	56
23	22
51	51
35	45
50	50
41	52
67	67
112	133
1	1
15	15
12	10
37	37
30	30
30	35
54	40
77	70
61	64
151	138
9	9
14	14
20	20
16	13
31	31
31	31
66	66
38	39
70	70
173	178
0	0
4	4
7	6
17	17
26	26
18	19
22	26
28	27
41	41
58	67
15	15
15	15
21	18
46	44
63	52
88	88
59	60
122	96
138	110
200	184
0	0
2	2
5	9
11	10
11	11
35	30
113	133
154	159
187	167
486	460
14	14
13	16
15	15
35	26
24	31
37	36
50	49
48	56
68	71
88	115
16	18
12	12
27	27
60	71
54	54
54	71
79	78
118	97
104	102
193	198
23	26
29	29
20	20
27	27
34	46
38	40
40	40
97	107
93	93
86	79
4	4
20	20
38	32
33	48
46	46
51	51
44	44
67	73
215	215
220	254
1	1
15	11
24	22
94	94
37	54
45	53
69	91
81	72
132	155
77	81
3	3
9	9
11	11
20	20
32	25
55	62
75	75
67	72
62	62
383	361
2	2
1	1
10	12
32	32
35	33
30	40
52	50
39	44
45	56
81	82
8	14
37	36
48	50
39	38
31	31
35	35
47	47
44	41
77	80
54	54
1	1
7	7
4	4
50	43
68	68
110	87
143	131
138	178
267	291
512	484
1	1
5	5
14	14
19	19
18	18
19	30
39	39
20	28
68	104
209	179
11	11
8	8
14	12
23	23
30	32
86	85
38	38
205	204
149	175
126	118
0	0
15	15
15	15
40	40
50	46
50	38
40	45
80	77
85	104
101	121
3	3
21	21
29	29
41	41
32	24
47	57
28	33
46	46
102	124
141	115
5	9
16	12
30	30
19	19
34	33
27	48
91	91
40	74
58	57
117	92
7	7
7	7
23	24
24	24
33	38
60	61
53	58
111	111
65	95
195	165
27	27
21	15
21	43
23	31
44	54
30	36
54	41
34	34
59	58
75	75
2	2
11	11
8	8
17	17
21	21
24	23
23	23
32	32
38	38
75	74
1	1
2	2
4	4
10	10
40	36
45	39
45	54
44	54
78	83
180	189
2	2
4	7
9	9
14	15
38	38
34	41
50	53
43	48
121	89
247	242
2	2
18	13
12	12
14	14
27	31
33	35
38	37
42	52
137	137
193	173
0	0
6	6
15	15
52	46
48	48
78	74
95	95
36	35
56	51
83	78
1	1
6	6
4	7
8	9
9	9
16	14
29	29
26	20
16	16
33	33
2	2
3	3
13	13
19	21
32	46
26	26
52	52
55	49
37	37
99	101
10	10
16	16
8	7
9	9
13	13
52	44
36	36
55	55
67	67
91	82
3	3
7	7
17	17
17	14
46	53
25	25
51	51
45	53
110	80
96	68
1	1
3	5
5	8
13	16
43	50
59	59
160	132
146	143
83	103
231	231
10	14
6	9
11	12
37	37
47	46
52	52
46	45
95	95
83	67
213	214
13	22
12	17
20	16
52	77
84	86
59	63
52	56
73	81
47	56
67	58
3	3
2	2
8	8
23	23
28	28
27	27
39	25
42	44
37	42
56	58
2	2
10	10
5	5
17	17
19	21
24	23
57	60
101	114
189	142
214	193
1	1
6	6
8	8
19	22
14	21
23	23
30	39
54	50
72	93
184	158
1	1
11	9
22	24
22	22
26	25
172	172
74	54
82	82
159	172
151	148
4	4
8	8
14	14
29	29
39	44
55	65
151	151
152	146
249	223
281	283
1	1
2	2
21	21
20	21
24	24
63	51
34	43
51	57
55	55
47	47
3	3
10	10
10	10
17	17
16	15
46	46
33	35
164	194
127	114
119	130
2	2
10	10
7	7
24	29
19	19
33	33
50	50
30	35
53	53
79	61
3	3
8	8
15	13
22	22
36	32
20	36
36	51
34	40
146	147
162	162
17	17
10	10
13	10
26	26
27	22
39	39
82	59
112	121
937	802
753	753
9	9
7	7
7	7
27	27
25	31
33	23
40	40
67	76
132	133
331	336
0	0
3	3
17	30
47	41
30	30
62	54
60	60
